,Ano,Delegacia,Natureza,Jan,Fev,Mar,Abr,Mai,Jun,Jul,Ago,Set,Out,Nov,Dez,Total
1129,2017,DISE - Piracicaba,Nº DE VEÍCULOS RECUPERADOS,0,0,0,0,0,0,0,0,0,0,0,0,0
1130,2017,DISE - Piracicaba,TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,22,32,45,33,36,26,27,28,25,42,43,43,402
1131,2017,OUTRAS ESPECIALIZADAS,OCORRÊNCIAS DE PORTE DE ENTORPECENTES,0,0,0,0,0,0,0,0,0,0,0,0,0
1132,2017,OUTRAS ESPECIALIZADAS,OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,0,0,0,0,0,0,0,0,0,0,0,0,0
1133,2017,OUTRAS ESPECIALIZADAS,OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0,0,0,0,0,0,0,0,0,0,0,0,0
1134,2017,OUTRAS ESPECIALIZADAS,OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0,0,0,0,0,0,0,0,0,0,0,0,0
1135,2017,OUTRAS ESPECIALIZADAS,Nº DE ARMAS DE FOGO APREENDIDAS,0,0,0,0,0,0,0,0,0,0,0,0,0
1136,2017,OUTRAS ESPECIALIZADAS,Nº DE FLAGRANTES LAVRADOS,0,0,0,0,0,0,0,0,0,0,0,0,0
1137,2017,OUTRAS ESPECIALIZADAS,Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,0,0,0,0,0,0,0,0,0,0,0,0,0
1138,2017,OUTRAS ESPECIALIZADAS,Nº DE INFRATORES APREENDIDOS POR MANDADO,0,0,0,0,0,0,0,0,0,0,0,0,0
1139,2017,OUTRAS ESPECIALIZADAS,Nº DE PESSOAS PRESAS EM FLAGRANTE,0,0,0,0,0,0,0,0,0,0,0,0,0
1140,2017,OUTRAS ESPECIALIZADAS,Nº DE PESSOAS PRESAS POR MANDADO,0,0,0,0,0,0,0,0,0,0,0,0,0
1141,2017,OUTRAS ESPECIALIZADAS,Nº DE PRISÕES EFETUADAS,0,0,0,0,0,0,0,0,0,0,0,0,0
1142,2017,OUTRAS ESPECIALIZADAS,Nº DE VEÍCULOS RECUPERADOS,0,0,0,0,0,0,0,0,0,0,0,0,0
1143,2017,OUTRAS ESPECIALIZADAS,TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,0,0,0,0,0,0,0,0,0,0,0,0,0
1144,2018,01 DP  - Piracicaba,OCORRÊNCIAS DE PORTE DE ENTORPECENTES,0,0,0,1,2,0,0,0,0,0,0,0,3
1145,2018,01 DP  - Piracicaba,OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,1,2,1,1,0,5,2,1,1,1,0,0,15
1146,2018,01 DP  - Piracicaba,OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0,0,0,0,0,0,0,0,0,0,0,0,0
1147,2018,01 DP  - Piracicaba,OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0,0,0,0,1,0,0,2,0,1,1,0,5
1148,2018,01 DP  - Piracicaba,Nº DE ARMAS DE FOGO APREENDIDAS,0,0,0,0,0,1,0,2,0,1,1,0,5
1149,2018,01 DP  - Piracicaba,Nº DE FLAGRANTES LAVRADOS,5,2,6,6,4,8,2,5,5,6,7,6,62
1150,2018,01 DP  - Piracicaba,Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,0,0,1,0,0,0,0,0,2,0,3,0,6
1151,2018,01 DP  - Piracicaba,Nº DE INFRATORES APREENDIDOS POR MANDADO,0,0,0,0,1,0,1,0,0,0,0,0,2
1152,2018,01 DP  - Piracicaba,Nº DE PESSOAS PRESAS EM FLAGRANTE,5,2,6,7,4,12,2,6,5,8,9,6,72
1153,2018,01 DP  - Piracicaba,Nº DE PESSOAS PRESAS POR MANDADO,8,5,6,2,4,4,4,9,3,4,8,5,62
1154,2018,01 DP  - Piracicaba,Nº DE PRISÕES EFETUADAS,13,7,12,8,9,12,6,14,8,10,15,11,125
1155,2018,01 DP  - Piracicaba,Nº DE VEÍCULOS RECUPERADOS,3,0,0,3,4,0,2,1,1,2,1,4,21
1156,2018,01 DP  - Piracicaba,TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,14,15,17,35,24,15,4,16,21,22,19,15,217
1157,2018,02 DP  - Piracicaba,OCORRÊNCIAS DE PORTE DE ENTORPECENTES,1,1,1,2,1,0,0,0,2,1,1,1,11
1158,2018,02 DP  - Piracicaba,OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,11,8,8,10,6,9,3,9,4,0,4,5,77
1159,2018,02 DP  - Piracicaba,OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0,0,0,1,0,0,0,0,0,0,0,0,1
1160,2018,02 DP  - Piracicaba,OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,1,0,0,0,0,1,1,1,0,0,1,1,6
1161,2018,02 DP  - Piracicaba,Nº DE ARMAS DE FOGO APREENDIDAS,0,1,0,0,0,1,2,1,0,0,0,1,6
1162,2018,02 DP  - Piracicaba,Nº DE FLAGRANTES LAVRADOS,5,3,3,7,6,13,4,7,6,7,10,13,84
1163,2018,02 DP  - Piracicaba,Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,0,0,0,0,1,0,0,0,0,0,0,0,1
1164,2018,02 DP  - Piracicaba,Nº DE INFRATORES APREENDIDOS POR MANDADO,0,3,0,2,0,2,1,0,0,0,0,0,8
1165,2018,02 DP  - Piracicaba,Nº DE PESSOAS PRESAS EM FLAGRANTE,7,4,6,8,8,18,5,7,6,8,13,14,104
1166,2018,02 DP  - Piracicaba,Nº DE PESSOAS PRESAS POR MANDADO,5,4,9,7,7,7,6,16,6,4,2,5,78
1167,2018,02 DP  - Piracicaba,Nº DE PRISÕES EFETUADAS,10,7,12,14,13,20,10,23,12,11,12,18,162
1168,2018,02 DP  - Piracicaba,Nº DE VEÍCULOS RECUPERADOS,12,9,15,12,4,6,6,6,0,6,9,6,91
1169,2018,02 DP  - Piracicaba,TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,10,8,13,16,28,20,11,14,10,29,10,16,185
1170,2018,03 DP  - Piracicaba,OCORRÊNCIAS DE PORTE DE ENTORPECENTES,0,0,3,0,0,1,1,0,1,0,0,0,6
1171,2018,03 DP  - Piracicaba,OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,20,15,20,12,7,12,18,8,15,11,6,13,157
1172,2018,03 DP  - Piracicaba,OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0,0,0,0,0,1,0,0,0,1,0,0,2
1173,2018,03 DP  - Piracicaba,OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0,0,1,1,1,0,1,2,1,0,0,1,8
1174,2018,03 DP  - Piracicaba,Nº DE ARMAS DE FOGO APREENDIDAS,0,0,1,1,1,1,1,1,1,1,1,1,10
1175,2018,03 DP  - Piracicaba,Nº DE FLAGRANTES LAVRADOS,6,4,5,10,6,6,4,9,4,8,18,15,95
1176,2018,03 DP  - Piracicaba,Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,0,0,0,1,1,0,0,0,0,0,0,0,2
1177,2018,03 DP  - Piracicaba,Nº DE INFRATORES APREENDIDOS POR MANDADO,0,3,0,3,0,3,2,0,0,0,0,2,13
1178,2018,03 DP  - Piracicaba,Nº DE PESSOAS PRESAS EM FLAGRANTE,7,4,5,10,8,6,4,9,4,10,21,19,107
1179,2018,03 DP  - Piracicaba,Nº DE PESSOAS PRESAS POR MANDADO,7,5,6,7,7,6,18,1,4,1,8,15,85
1180,2018,03 DP  - Piracicaba,Nº DE PRISÕES EFETUADAS,13,9,11,17,13,12,22,10,8,9,26,30,180
1181,2018,03 DP  - Piracicaba,Nº DE VEÍCULOS RECUPERADOS,17,14,19,10,6,12,13,5,5,11,4,8,124
1182,2018,03 DP  - Piracicaba,TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,11,13,20,21,16,5,10,22,5,27,20,24,194
1183,2018,04 DP  - Piracicaba,OCORRÊNCIAS DE PORTE DE ENTORPECENTES,1,0,0,0,0,0,0,1,0,0,0,0,2
1184,2018,04 DP  - Piracicaba,OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,10,11,8,11,9,15,10,19,7,10,10,6,126
1185,2018,04 DP  - Piracicaba,OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),1,1,0,0,0,0,2,2,2,6,1,0,15
1186,2018,04 DP  - Piracicaba,OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,1,0,0,1,0,1,0,1,1,0,0,0,5
1187,2018,04 DP  - Piracicaba,Nº DE ARMAS DE FOGO APREENDIDAS,5,5,1,4,1,2,10,1,1,0,0,1,31
1188,2018,04 DP  - Piracicaba,Nº DE FLAGRANTES LAVRADOS,10,7,4,7,12,6,6,5,8,9,6,6,86
1189,2018,04 DP  - Piracicaba,Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,0,0,1,1,1,0,1,0,0,0,0,0,4
1190,2018,04 DP  - Piracicaba,Nº DE INFRATORES APREENDIDOS POR MANDADO,1,1,2,0,0,2,0,3,0,1,5,0,15
1191,2018,04 DP  - Piracicaba,Nº DE PESSOAS PRESAS EM FLAGRANTE,12,8,4,8,17,6,9,5,11,9,6,7,102
1192,2018,04 DP  - Piracicaba,Nº DE PESSOAS PRESAS POR MANDADO,8,4,9,6,5,8,9,11,11,6,10,5,92
1193,2018,04 DP  - Piracicaba,Nº DE PRISÕES EFETUADAS,20,12,13,14,22,14,18,16,22,15,16,11,193
1194,2018,04 DP  - Piracicaba,Nº DE VEÍCULOS RECUPERADOS,8,5,4,7,8,5,9,1,3,5,9,11,75
1195,2018,04 DP  - Piracicaba,TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,15,15,6,19,26,16,15,9,27,23,13,16,200
1196,2018,05 DP  - Piracicaba,OCORRÊNCIAS DE PORTE DE ENTORPECENTES,1,1,2,2,2,2,4,6,2,3,5,2,32
1197,2018,05 DP  - Piracicaba,OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,6,2,7,4,6,6,4,11,11,4,8,9,78
1198,2018,05 DP  - Piracicaba,OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),1,0,0,1,0,0,0,0,0,0,0,0,2
1199,2018,05 DP  - Piracicaba,OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0,0,1,0,0,0,0,0,0,0,0,0,1
1200,2018,05 DP  - Piracicaba,Nº DE ARMAS DE FOGO APREENDIDAS,0,1,1,0,0,0,0,3,0,1,0,2,8
1201,2018,05 DP  - Piracicaba,Nº DE FLAGRANTES LAVRADOS,2,3,2,4,2,11,4,6,4,8,5,8,59
1202,2018,05 DP  - Piracicaba,Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,1,0,0,0,0,1,2,2,0,1,0,3,10
1203,2018,05 DP  - Piracicaba,Nº DE INFRATORES APREENDIDOS POR MANDADO,0,0,1,1,1,2,1,1,0,3,2,2,14
1204,2018,05 DP  - Piracicaba,Nº DE PESSOAS PRESAS EM FLAGRANTE,2,5,2,6,2,12,5,8,4,9,6,9,70
1205,2018,05 DP  - Piracicaba,Nº DE PESSOAS PRESAS POR MANDADO,4,13,3,2,5,6,4,13,15,6,10,10,91
1206,2018,05 DP  - Piracicaba,Nº DE PRISÕES EFETUADAS,7,16,6,7,8,19,8,19,19,14,15,18,156
1207,2018,05 DP  - Piracicaba,Nº DE VEÍCULOS RECUPERADOS,3,7,6,2,4,4,3,10,4,7,5,5,60
1208,2018,05 DP  - Piracicaba,TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,12,19,15,11,14,18,11,14,16,22,16,21,189
1209,2018,06 DP  - Piracicaba,OCORRÊNCIAS DE PORTE DE ENTORPECENTES,0,0,1,0,1,0,0,1,2,0,1,1,7
1210,2018,06 DP  - Piracicaba,OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,6,4,4,6,7,1,6,4,4,7,4,10,63
1211,2018,06 DP  - Piracicaba,OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0,0,0,0,0,0,0,0,0,0,1,1,2
1212,2018,06 DP  - Piracicaba,OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0,2,0,1,0,1,0,0,0,0,0,0,4
1213,2018,06 DP  - Piracicaba,Nº DE ARMAS DE FOGO APREENDIDAS,0,2,0,1,1,0,0,0,0,2,0,0,6
1214,2018,06 DP  - Piracicaba,Nº DE FLAGRANTES LAVRADOS,9,5,4,6,6,5,1,6,2,4,5,8,61
1215,2018,06 DP  - Piracicaba,Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,0,0,0,0,0,0,0,0,0,0,0,0,0
1216,2018,06 DP  - Piracicaba,Nº DE INFRATORES APREENDIDOS POR MANDADO,0,0,0,0,0,0,0,1,0,0,0,0,1
1217,2018,06 DP  - Piracicaba,Nº DE PESSOAS PRESAS EM FLAGRANTE,11,5,4,9,6,5,1,7,2,4,8,8,70
1218,2018,06 DP  - Piracicaba,Nº DE PESSOAS PRESAS POR MANDADO,2,4,6,3,1,3,4,3,11,5,5,14,61
1219,2018,06 DP  - Piracicaba,Nº DE PRISÕES EFETUADAS,11,9,10,9,7,8,5,9,13,9,10,22,122
1220,2018,06 DP  - Piracicaba,Nº DE VEÍCULOS RECUPERADOS,9,9,6,5,0,6,8,5,10,10,13,1,82
1221,2018,06 DP  - Piracicaba,TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,13,8,8,18,12,7,3,27,6,13,10,17,142
1222,2018,07 DP  - Piracicaba,OCORRÊNCIAS DE PORTE DE ENTORPECENTES,0,0,0,1,0,0,0,0,0,0,1,0,2
1223,2018,07 DP  - Piracicaba,OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,8,9,4,7,10,11,7,6,3,4,3,2,74
1224,2018,07 DP  - Piracicaba,OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0,1,0,0,0,0,0,0,0,0,0,0,1
1225,2018,07 DP  - Piracicaba,OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0,1,1,0,0,0,0,0,1,0,0,0,3
1226,2018,07 DP  - Piracicaba,Nº DE ARMAS DE FOGO APREENDIDAS,0,3,1,0,0,0,0,0,0,0,0,0,4
1227,2018,07 DP  - Piracicaba,Nº DE FLAGRANTES LAVRADOS,10,4,5,4,9,9,2,5,5,5,6,5,69
1228,2018,07 DP  - Piracicaba,Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,1,0,0,0,1,1,0,0,0,0,0,0,3
1229,2018,07 DP  - Piracicaba,Nº DE INFRATORES APREENDIDOS POR MANDADO,0,0,0,1,0,0,0,1,0,0,0,0,2
1230,2018,07 DP  - Piracicaba,Nº DE PESSOAS PRESAS EM FLAGRANTE,11,6,5,5,10,10,2,5,9,6,6,5,80
1231,2018,07 DP  - Piracicaba,Nº DE PESSOAS PRESAS POR MANDADO,3,1,8,3,3,8,3,8,8,6,4,10,65
1232,2018,07 DP  - Piracicaba,Nº DE PRISÕES EFETUADAS,13,5,13,7,12,17,5,13,17,11,10,15,138
1233,2018,07 DP  - Piracicaba,Nº DE VEÍCULOS RECUPERADOS,10,4,8,2,3,4,4,2,2,3,9,5,56
1234,2018,07 DP  - Piracicaba,TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,15,6,11,8,22,26,6,20,6,11,19,12,162
1235,2018,DDM - Piracicaba,OCORRÊNCIAS DE PORTE DE ENTORPECENTES,0,0,0,0,0,0,0,0,0,0,0,0,0
1236,2018,DDM - Piracicaba,OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,0,0,0,0,0,0,0,0,0,0,0,0,0
1237,2018,DDM - Piracicaba,OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0,0,0,0,0,0,0,0,0,0,0,0,0
1238,2018,DDM - Piracicaba,OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0,0,0,0,0,0,0,0,0,0,0,0,0
1239,2018,DDM - Piracicaba,Nº DE ARMAS DE FOGO APREENDIDAS,1,0,0,0,0,0,2,0,2,0,0,1,6
1240,2018,DDM - Piracicaba,Nº DE FLAGRANTES LAVRADOS,9,4,9,4,10,5,8,8,12,9,9,11,98
1241,2018,DDM - Piracicaba,Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,0,0,0,0,0,0,0,0,0,0,0,0,0
1242,2018,DDM - Piracicaba,Nº DE INFRATORES APREENDIDOS POR MANDADO,0,0,0,0,0,0,0,0,0,0,0,0,0
1243,2018,DDM - Piracicaba,Nº DE PESSOAS PRESAS EM FLAGRANTE,9,5,9,4,10,5,8,8,12,9,9,12,100
1244,2018,DDM - Piracicaba,Nº DE PESSOAS PRESAS POR MANDADO,1,1,0,0,1,1,1,3,0,1,1,1,11
1245,2018,DDM - Piracicaba,Nº DE PRISÕES EFETUADAS,10,5,9,4,11,6,9,11,12,10,10,12,109
1246,2018,DDM - Piracicaba,Nº DE VEÍCULOS RECUPERADOS,0,0,0,0,0,0,0,0,0,0,0,0,0
1247,2018,DDM - Piracicaba,TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,80,76,10,60,103,129,9,84,75,100,83,72,881
1248,2018,DIG - Piracicaba,OCORRÊNCIAS DE PORTE DE ENTORPECENTES,0,0,0,0,0,0,0,0,0,0,0,0,0
1249,2018,DIG - Piracicaba,OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,0,0,0,0,0,0,0,0,0,0,0,0,0
1250,2018,DIG - Piracicaba,OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0,0,0,0,0,0,0,0,0,0,0,0,0
1251,2018,DIG - Piracicaba,OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0,0,0,0,0,0,0,0,0,0,0,0,0
1252,2018,DIG - Piracicaba,Nº DE ARMAS DE FOGO APREENDIDAS,0,0,0,0,0,0,0,2,2,11,3,0,18
1253,2018,DIG - Piracicaba,Nº DE FLAGRANTES LAVRADOS,0,0,0,2,3,1,1,2,2,1,5,0,17
1254,2018,DIG - Piracicaba,Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,0,0,0,0,0,0,0,0,0,0,0,0,0
1255,2018,DIG - Piracicaba,Nº DE INFRATORES APREENDIDOS POR MANDADO,0,0,0,0,0,0,3,0,0,0,0,0,3
1256,2018,DIG - Piracicaba,Nº DE PESSOAS PRESAS EM FLAGRANTE,0,0,0,4,3,1,1,2,3,1,7,0,22
1257,2018,DIG - Piracicaba,Nº DE PESSOAS PRESAS POR MANDADO,2,13,9,11,13,8,16,22,21,6,9,9,139
1258,2018,DIG - Piracicaba,Nº DE PRISÕES EFETUADAS,2,13,0,2,16,9,17,24,23,7,14,9,136
1259,2018,DIG - Piracicaba,Nº DE VEÍCULOS RECUPERADOS,0,0,0,1,0,0,0,0,0,0,1,0,2
1260,2018,DIG - Piracicaba,TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,1,7,8,8,12,22,1,21,7,4,7,11,109
1261,2018,DISE - Piracicaba,OCORRÊNCIAS DE PORTE DE ENTORPECENTES,0,0,0,0,0,0,0,0,0,0,0,0,0
1262,2018,DISE - Piracicaba,OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,0,0,0,0,0,0,0,0,0,0,0,0,0
1263,2018,DISE - Piracicaba,OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0,0,0,0,0,0,0,0,0,0,0,0,0
1264,2018,DISE - Piracicaba,OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0,0,0,0,0,0,0,0,0,0,0,0,0
1265,2018,DISE - Piracicaba,Nº DE ARMAS DE FOGO APREENDIDAS,7,3,1,2,2,1,2,1,0,0,0,0,19
1266,2018,DISE - Piracicaba,Nº DE FLAGRANTES LAVRADOS,35,26,30,26,20,26,32,25,22,19,8,3,272
1267,2018,DISE - Piracicaba,Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,0,2,1,0,1,0,1,1,1,0,1,0,8
1268,2018,DISE - Piracicaba,Nº DE INFRATORES APREENDIDOS POR MANDADO,0,0,0,0,0,0,0,0,0,0,0,0,0
1269,2018,DISE - Piracicaba,Nº DE PESSOAS PRESAS EM FLAGRANTE,42,37,32,32,21,30,43,34,25,23,9,5,333
1270,2018,DISE - Piracicaba,Nº DE PESSOAS PRESAS POR MANDADO,0,0,0,1,19,0,0,0,10,0,12,9,51
1271,2018,DISE - Piracicaba,Nº DE PRISÕES EFETUADAS,42,37,30,26,40,26,43,25,32,19,20,12,352
1272,2018,DISE - Piracicaba,Nº DE VEÍCULOS RECUPERADOS,0,0,1,0,0,1,0,0,0,3,0,0,5
1273,2018,DISE - Piracicaba,TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,39,30,35,29,24,33,32,29,36,25,16,6,334
1274,2018,OUTRAS ESPECIALIZADAS,OCORRÊNCIAS DE PORTE DE ENTORPECENTES,0,0,0,0,0,0,0,0,0,0,0,0,0
1275,2018,OUTRAS ESPECIALIZADAS,OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,0,0,0,0,0,0,0,0,0,0,0,0,0
1276,2018,OUTRAS ESPECIALIZADAS,OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0,0,0,0,0,0,0,0,0,0,0,0,0
1277,2018,OUTRAS ESPECIALIZADAS,OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0,0,0,0,0,0,0,0,0,0,0,0,0
1278,2018,OUTRAS ESPECIALIZADAS,Nº DE ARMAS DE FOGO APREENDIDAS,0,0,0,0,0,0,0,0,0,0,0,0,0
1279,2018,OUTRAS ESPECIALIZADAS,Nº DE FLAGRANTES LAVRADOS,0,0,0,0,0,0,0,0,0,0,0,0,0
1280,2018,OUTRAS ESPECIALIZADAS,Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,0,0,0,0,0,0,0,0,0,0,0,0,0
1281,2018,OUTRAS ESPECIALIZADAS,Nº DE INFRATORES APREENDIDOS POR MANDADO,0,0,0,0,0,0,0,0,0,0,0,0,0
1282,2018,OUTRAS ESPECIALIZADAS,Nº DE PESSOAS PRESAS EM FLAGRANTE,0,0,0,0,0,0,0,0,0,0,0,0,0
1283,2018,OUTRAS ESPECIALIZADAS,Nº DE PESSOAS PRESAS POR MANDADO,0,0,0,0,0,0,0,0,0,0,0,0,0
1284,2018,OUTRAS ESPECIALIZADAS,Nº DE PRISÕES EFETUADAS,0,0,0,0,0,0,0,0,0,0,0,0,0
1285,2018,OUTRAS ESPECIALIZADAS,Nº DE VEÍCULOS RECUPERADOS,0,0,0,0,0,0,0,0,0,0,0,0,0
1286,2018,OUTRAS ESPECIALIZADAS,TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,0,0,2,0,1,1,1,0,0,1,7,0,13
1287,2019,01 DP  - Piracicaba,OCORRÊNCIAS DE PORTE DE ENTORPECENTES,0,0,1,0,1,0,0,1,0,0,0,0,3
1288,2019,01 DP  - Piracicaba,OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,1,0,0,0,0,0,0,0,0,0,0,0,1
1289,2019,01 DP  - Piracicaba,OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0,0,0,1,0,0,0,0,0,0,0,0,1
1290,2019,01 DP  - Piracicaba,OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0,0,0,0,0,0,0,0,0,0,0,0,0
1291,2019,01 DP  - Piracicaba,Nº DE ARMAS DE FOGO APREENDIDAS,0,0,0,0,0,0,0,0,0,0,0,1,1
1292,2019,01 DP  - Piracicaba,Nº DE FLAGRANTES LAVRADOS,3,7,5,4,1,2,2,5,1,5,5,2,42
1293,2019,01 DP  - Piracicaba,Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,0,0,0,0,0,0,0,0,2,0,1,0,3
1294,2019,01 DP  - Piracicaba,Nº DE INFRATORES APREENDIDOS POR MANDADO,0,0,0,1,0,0,0,0,0,0,0,0,1
1295,2019,01 DP  - Piracicaba,Nº DE PESSOAS PRESAS EM FLAGRANTE,3,7,6,4,1,2,2,6,1,5,6,2,45
1296,2019,01 DP  - Piracicaba,Nº DE PESSOAS PRESAS POR MANDADO,4,3,4,5,6,10,12,3,3,2,6,0,58
1297,2019,01 DP  - Piracicaba,Nº DE PRISÕES EFETUADAS,7,10,9,9,7,12,14,8,4,7,11,2,100
1298,2019,01 DP  - Piracicaba,Nº DE VEÍCULOS RECUPERADOS,0,0,1,0,0,1,4,2,4,1,5,2,20
1299,2019,01 DP  - Piracicaba,TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,16,22,12,23,19,19,13,27,13,19,15,17,215
1300,2019,02 DP  - Piracicaba,OCORRÊNCIAS DE PORTE DE ENTORPECENTES,1,0,0,0,0,0,1,1,1,0,4,1,9
1301,2019,02 DP  - Piracicaba,OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,6,7,5,8,7,6,10,1,11,16,6,10,93
1302,2019,02 DP  - Piracicaba,OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),1,0,0,1,2,0,2,0,0,1,1,0,8
1303,2019,02 DP  - Piracicaba,OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0,0,0,0,0,0,0,0,0,0,0,0,0
1304,2019,02 DP  - Piracicaba,Nº DE ARMAS DE FOGO APREENDIDAS,0,0,0,3,0,0,0,1,0,0,0,0,4
1305,2019,02 DP  - Piracicaba,Nº DE FLAGRANTES LAVRADOS,8,9,13,12,9,13,8,8,14,8,6,23,131
1306,2019,02 DP  - Piracicaba,Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,2019,02 DP  - Piracicaba,Nº DE INFRATORES APREENDIDOS POR MANDADO,1,0,0,0,0,2,0,0,0,0,0,0,3
1308,2019,02 DP  - Piracicaba,Nº DE PESSOAS PRESAS EM FLAGRANTE,12,11,14,12,13,14,9,9,16,8,8,29,155
1309,2019,02 DP  - Piracicaba,Nº DE PESSOAS PRESAS POR MANDADO,7,0,7,11,7,3,5,8,9,6,3,3,69
1310,2019,02 DP  - Piracicaba,Nº DE PRISÕES EFETUADAS,15,9,20,23,16,16,13,16,23,14,9,26,200
1311,2019,02 DP  - Piracicaba,Nº DE VEÍCULOS RECUPERADOS,6,1,7,7,9,10,4,4,5,8,11,11,83
1312,2019,02 DP  - Piracicaba,TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,14,41,20,14,22,20,9,27,14,13,30,42,266
1313,2019,03 DP  - Piracicaba,OCORRÊNCIAS DE PORTE DE ENTORPECENTES,1,1,1,0,0,1,1,0,1,1,0,0,7
1314,2019,03 DP  - Piracicaba,OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,31,20,15,12,11,13,11,9,13,15,9,10,169
1315,2019,03 DP  - Piracicaba,OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),2,0,1,3,2,0,2,1,0,0,1,0,12
1316,2019,03 DP  - Piracicaba,OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0,0,1,1,1,0,0,2,1,0,0,0,6
1317,2019,03 DP  - Piracicaba,Nº DE ARMAS DE FOGO APREENDIDAS,0,0,1,0,1,0,0,1,5,0,0,0,8
1318,2019,03 DP  - Piracicaba,Nº DE FLAGRANTES LAVRADOS,26,19,8,9,14,6,6,10,11,12,9,0,130
1319,2019,03 DP  - Piracicaba,Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,0,2,0,0,0,0,1,0,0,0,0,0,3
1320,2019,03 DP  - Piracicaba,Nº DE INFRATORES APREENDIDOS POR MANDADO,0,0,0,0,0,0,0,0,0,0,0,0,0
